ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
63882,Viktor Petrovich Kravchenko,M,24,175,60,Spain,ESP,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Triple Jump,Gold
64029,Lothar Michael Krieg,M,21,183,68,Japan,JPN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
64261,"Annegret ""Anne"" Kroniger (-Boller-, -Wolf)",F,24,171,55,Japan,JPN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
64309,Barbara Krug,F,25,177,60,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
64428,Vladimir Valentinovich Krylov,M,36,187,68,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
64700,Bodo Johannes Kuhn,M,22,167,68,Japan,JPN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
64722,"Rita Khne (-Andrich, -Schiemann)",F,26,179,60,Sweden,SWE,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
64793,Dainis Kla,M,22,193,93,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Javelin Throw,Silver
64805,Gergely Kulcsr,M,31,187,77,Uganda,UGA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Javelin Throw,Bronze
64805,Gergely Kulcsr,M,35,187,77,Uganda,UGA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Javelin Throw,Gold
65024,Hansjrg Kunze,M,29,182,58,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 5,000 metres",Gold
65078,Olga Vitalyevna Kuragina (Nemogayeva-),F,22,173,52,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Pentathlon,Gold
65181,Klaus-Dieter Kurrat,M,22,173,67,Sweden,SWE,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
65295,Yury Mikhaylovich Kutsenko,M,29,193,88,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Decathlon,Bronze
65568,Volodymyr Viktorovych Kyselov,M,24,188,95,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Shot Put,Silver
65978,Bernard Laidebeur,M,23,183,70,Canada,CAN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
66266,Jennifer Frances Lamy (-Frank),F,20,176,55,New Zealand,NZL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 200 metres,Gold
66432,Marita Lange,F,26,185,80,Sweden,SWE,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Shot Put,Bronze
66456,Lucyna Langer (-Kaek),F,25,170,50,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 100 metres Hurdles,Gold
66536,Sonia May Lannaman (-Garmston),F,25,168,52,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
66654,Igor Olegovich Lapshin,M,26,192,69,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Triple Jump,Bronze
66747,Michael Denny "Mike" Larrabee,M,31,182,72,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 400 metres,Silver
66747,Michael Denny "Mike" Larrabee,M,31,182,72,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
67172,David Lester "Dave" Laut,M,28,196,109,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Shot Put,Gold
67307,Albert Lawrence,M,24,178,71,Norway,NOR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
67602,Lillie Mae Leatherwood (-King),F,21,171,51,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
67602,Lillie Mae Leatherwood (-King),F,25,171,133,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
67624,"Nataliya Vasilyevna Lebedeva (-Suprun, -Monastyrskaya)",F,27,174,82,Spain,ESP,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 100 metres Hurdles,Gold
67764,Tatyana Mikhaylovna Ledovskaya,F,23,174,55,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 400 metres Hurdles,Bronze
67764,Tatyana Mikhaylovna Ledovskaya,F,23,174,55,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
68394,Klaus Lehnertz,M,27,186,70,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Pole Vault,Gold
68522,Nicole Leistenschneider (-Mikisch),F,38,178,50,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
68525,Antnio Carlos Carvalho Nogueira Leito,M,35,179,63,Chinese Taipei,TPE,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 5,000 metres",Gold
68787,Silvio Leonard Sarra,M,25,176,59,France,FRA,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,Bronze
68995,Tatyana Dmitriyevna Lesovaya (Starodubtseva-),F,25,179,80,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Discus Throw,Gold
69210,Frederick Carlton "Carl" Lewis,M,24,191,75,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,Silver
69210,Frederick Carlton "Carl" Lewis,M,24,191,75,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 200 metres,Silver
69210,Frederick Carlton "Carl" Lewis,M,24,191,75,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
69210,Frederick Carlton "Carl" Lewis,M,24,191,75,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Long Jump,Silver
69210,Frederick Carlton "Carl" Lewis,M,38,191,75,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,Silver
69210,Frederick Carlton "Carl" Lewis,M,28,191,77,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,Bronze
69210,Frederick Carlton "Carl" Lewis,M,28,186,75,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Long Jump,Silver
69259,Steven Earl "Steve" Lewis,M,20,191,79,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres,Silver
69259,Steven Earl "Steve" Lewis,M,20,191,79,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
69447,Li Meisu,F,30,179,87,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Shot Put,Gold
69693,Zenon Licznerski,M,26,198,69,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
69872,Ilse Kristiina "Tiina" Lillak,F,24,169,68,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Javelin Throw,Bronze
70144,Harold Blaine Lindgren,M,26,193,87,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 110 metres Hurdles,Bronze
70201,Dieter Lindner,M,28,177,61,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 20 kilometres Walk,Bronze
70310,Mikhail Innokentyevich Linge,M,22,182,64,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
70477,Karel Lismont,M,24,171,57,Finland,FIN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Marathon,Bronze
70477,Karel Lismont,M,28,171,57,Finland,FIN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Marathon,Gold
70481,Nataliya Venediktovna Lisovskaya (-Sedykh),F,38,156,100,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Shot Put,Silver
70538,Sergey Nikolayevich Litvinov,M,23,183,101,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Hammer Throw,Bronze
70538,Sergey Nikolayevich Litvinov,M,31,183,101,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Hammer Throw,Silver
70827,Jorge Llopart Ribas,M,29,170,58,Djibouti,DJI,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 50 kilometres Walk,Bronze
71049,Mihaela Loghin,F,33,173,73,Belgium,BEL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Shot Put,Bronze
71196,"Dallas Crutcher Long, III",M,25,196,113,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Shot Put,Silver
71298,Carlos Alberto de Sousa Lopes,M,30,170,50,Chinese Taipei,TPE,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 10,000 metres",Bronze
71298,Carlos Alberto de Sousa Lopes,M,38,170,50,Chinese Taipei,TPE,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Marathon,Silver
71587,Claudia Losch,F,25,184,79,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Shot Put,Silver
71636,Ingrid Lotz (Eichmann-),F,31,172,69,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's Discus Throw,Bronze
71719,Lzr Lovsz,M,27,192,94,Uganda,UGA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Hammer Throw,Gold
71757,Vladimir Nikolayevich Lovetsky,M,21,189,78,Spain,ESP,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
71763,Fia Lovin (Rafira-),F,34,169,52,Belgium,BEL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 800 metres,Gold
71793,Gabriele Lwe (Kotte-),F,22,175,55,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
71969,Ralf Lbke,M,24,195,75,Japan,JPN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
72466,Jnis Lsis,M,26,183,85,Spain,ESP,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Javelin Throw,Gold
72466,Jnis Lsis,M,30,183,85,Spain,ESP,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Javelin Throw,Silver
72466,Jnis Lsis,M,34,183,103,Spain,ESP,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Javelin Throw,Bronze
72693,Leonid Dmytrovych Lytvynenko,M,24,188,82,Spain,ESP,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,Bronze
72770,Kaarlo Hannes Maaninka,M,27,181,56,Switzerland,SUI,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 5,000 metres",Gold
72770,Kaarlo Hannes Maaninka,M,27,181,56,Switzerland,SUI,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 10,000 metres",Bronze
72880,Linsey Tarrel MacDonald,F,17,163,43,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
73572,Joseph Mahmoud,M,29,193,60,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
73810,Aleksandr Fyodorovich Makarov,M,30,187,93,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Javelin Throw,Bronze
73990,Galina Vyacheslavovna Malchugina (Mikheyeva-),F,26,171,57,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
74037,Doris Maletzki (-Brachmann-),F,25,164,51,Sweden,SWE,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
74084,Bronisaw Malinowski,M,26,185,63,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
74084,Bronisaw Malinowski,M,30,185,140,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver
74090,Stefano Malinverni,M,22,183,68,Cote d'Ivoire,CIV,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
74452,Wiesaw Jan Maniak,M,27,174,69,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
74489,Ralph Vernon Mann,M,24,196,81,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 400 metres Hurdles,Bronze
74525,Madeline Manning-Jackson (-Mims),F,21,178,70,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 800 metres,Silver
74525,Madeline Manning-Jackson (-Mims),F,25,178,70,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
74549,Lia Manoliu (-Raica),F,33,182,80,Belgium,BEL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's Discus Throw,Gold
74549,Lia Manoliu (-Raica),F,37,182,80,Belgium,BEL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Discus Throw,Silver
75027,Bruno Marie-Rose,M,24,196,78,Canada,CAN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
75163,Viktor Fyodorovich Markin,M,24,186,68,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 400 metres,Silver
75163,Viktor Fyodorovich Markin,M,24,186,68,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
75189,Khristo Ganchev Markov,M,24,188,71,Italy,ITA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Triple Jump,Silver
75656,Lisa Frances Martin-Ondieki (-O'Dea),F,29,171,47,New Zealand,NZL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Marathon,Bronze
76172,Michele Mary Mason-Brown,F,26,174,50,New Zealand,NZL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's High Jump,Bronze
76534,James Randel "Randy" Matson,M,20,203,115,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Shot Put,Bronze
76534,James Randel "Randy" Matson,M,24,203,115,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Shot Put,Silver
76674,Kenneth Joseph "Ken" Matthews,M,16,188,73,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 20 kilometres Walk,Silver
76686,Vincent Edward "Vince" Matthews,M,21,190,76,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
76686,Vincent Edward "Vince" Matthews,M,25,190,76,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 400 metres,Silver
77349,"Elizabeth ""Liz"" McColgan (Lynch-, -Nuttall)",F,25,173,45,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Women's 10,000 metres",Bronze
77405,Walter Lee McCoy,M,26,181,67,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
77522,Michael Anthony "Mike" McFarlane,M,29,181,69,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
77600,Edith Marie McGuire (-Duvall),F,21,176,54,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 100 metres,Bronze
77600,Edith Marie McGuire (-Duvall),F,21,176,54,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 200 metres,Silver
77600,Edith Marie McGuire (-Duvall),F,21,176,54,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
77654,Antonio Ricardo McKay,M,25,186,72,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,Gold
77654,Antonio Ricardo McKay,M,21,186,72,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
77654,Antonio Ricardo McKay,M,25,186,72,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
77818,Michael James "Mike" McLeod,M,33,183,58,Czechoslovakia,TCH,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 10,000 metres",Bronze
77874,Kathy Laverne McMillan (-Ray),F,19,173,104,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Long Jump,Bronze
78149,Gheorghe Megelea,M,23,195,96,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Javelin Throw,Gold
78155,Gregory "Greg" Meghoo,M,19,183,69,Norway,NOR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
78244,Petra Meier-Felke,F,30,175,59,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Javelin Throw,Silver
78496,Faina Grigoryevna Melnik (-Veleva),F,28,177,83,Spain,ESP,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Discus Throw,Silver
78737,Argentina Menis,F,25,174,80,Belgium,BEL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Discus Throw,Bronze
78746,Pietro Paolo Mennea,M,21,183,68,Cote d'Ivoire,CIV,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 200 metres,Gold
78746,Pietro Paolo Mennea,M,29,183,121,Cote d'Ivoire,CIV,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 200 metres,Silver
78746,Pietro Paolo Mennea,M,29,183,68,Cote d'Ivoire,CIV,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
79106,Adrian Peter Metcalfe,M,23,191,82,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
79251,Ulrike Meyfarth (-Nasse),F,,191,65,Japan,JPN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's High Jump,Silver
79251,Ulrike Meyfarth (-Nasse),F,29,191,65,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's High Jump,Silver
79462,Ingrid Mickler-Becker (-Inglau),F,27,180,61,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Pentathlon,Silver
79462,Ingrid Mickler-Becker (-Inglau),F,30,180,61,Japan,JPN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
79633,Anatoly Arkadyevich Mikhaylov,M,28,194,76,Spain,ESP,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 110 metres Hurdles,Gold
79774,"Rodney ""Rod"" Milburn, Jr.",M,23,186,74,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 110 metres Hurdles,Silver
79780,Lothar Milde,M,34,198,100,Sweden,SWE,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Discus Throw,Bronze
79915,Lennox Valencia Miller,M,23,186,74,Norway,NOR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,Bronze
79915,Lennox Valencia Miller,M,26,186,74,Norway,NOR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,Gold
79970,William Mervin "Billy" Mills,M,27,183,63,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Athletics,"Athletics Men's 10,000 metres",Silver
80287,Yevgeny Vasilyevich Mironov,M,27,196,125,Spain,ESP,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Shot Put,Bronze
80428,Richard Charles "Rick" Mitchell,M,26,186,66,New Zealand,NZL,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 400 metres,Bronze
80854,Dietmar Mgenburg,M,31,201,73,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's High Jump,Silver
81203,Silke Mller (Gladisch-),F,25,171,52,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
81524,Pablo Montes Casanova,M,21,187,78,France,FRA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
81759,Salvatore Morale,M,26,186,70,Cote d'Ivoire,CIV,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 400 metres Hurdles,Gold
81789,Juan Morales Hechavarra,M,21,184,68,France,FRA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
82131,Max Morinire,M,25,186,73,Canada,CAN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
82245,Devon Morris,M,28,183,70,Norway,NOR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
82416,Edwin Corley Moses,M,21,189,67,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 400 metres Hurdles,Silver
82416,Edwin Corley Moses,M,29,164,67,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres Hurdles,Silver
82416,Edwin Corley Moses,M,34,189,67,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres Hurdles,Gold
82494,Rosa Mara Correia dos Santos Mota,F,27,160,45,Chinese Taipei,TPE,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Marathon,Gold
82494,Rosa Mara Correia dos Santos Mota,F,31,160,45,Chinese Taipei,TPE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Marathon,Silver
82541,Wendell Adrian Mottley,M,24,176,67,Romania,ROU,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 400 metres,Bronze
82541,Wendell Adrian Mottley,M,24,176,67,Romania,ROU,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
83008,Gael Patricia Mulhall-Martin,F,28,178,93,New Zealand,NZL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Shot Put,Gold
83080,Helmar Mller,M,30,183,101,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
83137,Petra Mller (-Schersing),F,24,183,62,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 400 metres,Bronze
83137,Petra Mller (-Schersing),F,24,183,62,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
83144,Romy Mller (Schneider-),F,22,171,54,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
83305,Thomas Munkelt,M,28,188,75,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 110 metres Hurdles,Silver
83453,Vladimir Pavlovich Muravyov,M,21,181,69,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
83453,Vladimir Pavlovich Muravyov,M,29,181,69,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
83603,Yvonne Carol Grace Murray (-Mooney),F,24,173,45,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Women's 3,000 metres",Gold
83605,Donna-Marie Louise Murray-Hartley (-Wass),F,26,173,50,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
83738,Michael "Mike" Musyoki,M,29,171,49,Tanzania,TAN,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 10,000 metres",Gold
83925,Lawrence Ellwyne "Larry" Myricks,M,29,189,109,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Long Jump,Gold
84855,Irina Viktorovna Nazarova (Bagryantseva-),F,23,173,56,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
84858,Olga Vladimirovna Nazarova,F,24,171,52,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 400 metres,Gold
84858,Olga Vladimirovna Nazarova,F,24,171,52,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
85133,Kathrin Neimke,F,23,183,86,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Shot Put,Bronze
85264,Mikls Nmeth,M,30,196,90,Uganda,UGA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Javelin Throw,Silver
85275,Angla Nmeth-Rnky,F,23,179,70,Uganda,UGA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Javelin Throw,Silver
85411,"Mildrette Netter (-Bell, -Graves)",F,21,161,46,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
85428,Dagmar Neubauer (Rbsam-),F,27,173,53,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
85513,Pauli Lauri Nevala,M,24,180,78,Switzerland,SUI,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Javelin Throw,Silver
85567,Frederick Vaughn "Fred" Newhouse,M,28,178,63,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 400 metres,Bronze
85567,Frederick Vaughn "Fred" Newhouse,M,28,178,63,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
85698,John Ngugi Kamau,M,27,181,57,Tanzania,TAN,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 5,000 metres",Silver
86161,Vincent Paul Nihill,M,26,183,61,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 50 kilometres Walk,Bronze
86174,Gerhardus Marinus Maria "Gerard" Nijboer,M,25,185,65,Austria,AUT,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Marathon,Bronze
86581,Sunder Lamont Nix,M,23,178,60,Bulgaria,BUL,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
